Report Number,Report Date,Occur Date,Occur Time,Possible Date,Possible Time,Beat,Apartment Office Prefix,Apartment Number,Location,Shift Occurrence,Location Type,UCR Literal,UCR #,IBR Code,Neighborhood,NPU,Latitude,Longitude
200241273,2020-01-24,2020-01-23,1400,2020-01-24,1400,205,,,98 PEACHTREE BATTLE AVE NW,Evening Watch,20,BURGLARY-RESIDENCE,0511,2202,Peachtree Battle Alliance,C,33.819929999999999,-84.390940000000001
200241345,2020-01-24,2019-09-26,0000,2020-01-05,1200,212,,,2519 CHANTILLY DR NE,Evening Watch,19,BURGLARY-RESIDENCE,0511,2202,Lindridge/Martin Manor,F,33.823689999999999,-84.350560000000002
200241613,2020-01-24,2020-01-23,0700,2020-01-24,1700,404,,,1729 S ALVARADO TER SW,Day Watch,20,BURGLARY-RESIDENCE,0511,2202,Cascade Avenue/Road,S,33.73001,-84.444519999999997
200241923,2020-01-24,2020-01-24,1848,2020-01-24,1849,107,,,2036 CHICAGO AVE NW,Evening Watch,14,BURGLARY-RESIDENCE,0511,2202,Grove Park,J,33.764380000000003,-84.453940000000003
200242229,2020-01-24,2020-01-24,1930,2020-01-24,2100,612,,,1671 FLAT SHOALS RD SE,Evening Watch,20,BURGLARY-RESIDENCE,0511,2202,East Atlanta,W,33.730550000000001,-84.333200000000005
200241139,2020-01-24,2020-01-02,0230,2020-01-02,0330,512,,,617 SPRING ST NW,Evening Watch,99,AGG ASSAULT,0440,1399,Downtown,M,33.748159999999999,-84.394589999999994
200240031,2020-01-24,2020-01-24,0014,2020-01-24,0016,101,,,369 MCDANIEL ST SW,Morning Watch,,AGG ASSAULT,0410,1314,The Villages at Castleberry Hill,T,33.744459999999997,-84.407839999999993
200242090,2020-01-24,2020-01-24,1940,2020-01-24,1956,104,,,1143 FAIR ST SW,Evening Watch,20,AGG ASSAULT,0410,1314,Ashview Heights,T,33.749270000000003,-84.425030000000007
200242096,2020-01-24,2020-01-24,1950,2020-01-24,2000,302,,,590 HOPE ST SW,Evening Watch,20,AGG ASSAULT,0410,1314,Pittsburgh,V,33.730350000000001,-84.406989999999993
200240808,2020-01-24,2020-01-23,2130,2020-01-24,1000,409,,,3131 CAMPBELLTON RD SW @WESTGATE PLAZA,Evening Watch,19,AUTO THEFT,0730,2434,Southwest,R,33.69258,-84.492660000000001
200242397,2020-01-24,2020-01-24,2100,2020-01-24,2231,313,,,3600 SOUTHSIDE INDUSTRIAL PKWY SE,Morning Watch,18,AUTO THEFT,0730,2434,Blair Villa/Poole Creek,Z,33.656669999999998,-84.374070000000003
200241630,2020-01-24,2020-01-24,1650,2020-01-24,1656,601,,,609 VIRGINIA AVE NE @TROLLEY SQUARE,Evening Watch,,ROBBERY-PEDESTRIAN,0311,1204,Virginia Highland,F,33.781300000000002,-84.365840000000006
200242073,2020-01-24,2020-01-24,1938,2020-01-24,1948,607,,,1131 GLENWOOD AVE SE,Evening Watch,,ROBBERY-PEDESTRIAN,0311,1212,Ormewood Park,W,33.740189999999998,-84.350120000000004
200242255,2020-01-24,2020-01-24,2114,2020-01-24,2116,501,,,384 14TH ST NW,Evening Watch,18,ROBBERY-PEDESTRIAN,0311,1212,Home Park,E,33.786099999999998,-84.399929999999998
200240326,2020-01-24,2020-01-24,0439,2020-01-24,0439,401,,,899 WHITE ST SW,Morning Watch,20,AUTO THEFT,0710,2404,West End,T,33.732439999999997,-84.417320000000004
200240331,2020-01-24,2020-01-24,0443,2020-01-24,0444,307,,,1683 LAKEWOOD AVE SE,Morning Watch,23,AUTO THEFT,0710,2404,Lakewood Heights,Y,33.708300000000001,-84.380350000000007
200240392,2020-01-24,2020-01-24,0600,2020-01-24,0630,613,,L5,2255 LENOX RD NE,Day Watch,20,AUTO THEFT,0710,2404,Lindridge/Martin Manor,F,33.816310000000001,-84.351879999999994
200240900,2020-01-24,2020-01-21,2200,2020-01-24,1130,208,,,3500 PEACHTREE RD NE @PHIPPS PLAZA,Morning Watch,18,AUTO THEFT,0710,2404,North Buckhead,B,33.852519999999998,-84.361159999999998
200240936,2020-01-24,2020-01-24,1145,2020-01-24,1230,211,,,2331 PEACHTREE RD NE,Day Watch,23,AUTO THEFT,0710,2404,Peachtree Hills,B,33.818309999999997,-84.388530000000003
200242092,2020-01-24,2020-01-24,1800,2020-01-24,1957,411,,,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,Evening Watch,18,AUTO THEFT,0710,2404,Greenbriar,R,33.688450000000003,-84.493279999999999
200230935,2020-01-24,2020-01-23,1132,2020-01-23,1220,611,,,2638 KNOX ST NE                          ,Day Watch,20,LARCENY-NON VEHICLE,0690,2316,East Lake,O,33.752800000000001,-84.300640000000001
200240553,2020-01-24,2020-01-24,0800,2020-01-24,0900,507,,,296 NORTHSIDE DR SW,Day Watch,23,LARCENY-NON VEHICLE,0690,2399,Castleberry Hill,M,33.746319999999997,-84.406109999999998
200240797,2020-01-24,2020-01-24,1030,2020-01-24,1037,302,,,1033 IRA ST SW,Day Watch,20,LARCENY-NON VEHICLE,0690,2399,Pittsburgh,V,33.726759999999999,-84.40025
200240951,2020-01-24,2020-01-24,1140,2020-01-24,1159,206,,,23 DEMOREST AVE NE,Day Watch,13,LARCENY-NON VEHICLE,0690,2399,Peachtree Heights East,B,33.826529999999998,-84.383430000000004
200241027,2020-01-24,2020-01-03,1200,2020-01-17,1200,,,,6000 S TERMINAL PKWY,Day Watch,99,LARCENY-NON VEHICLE,0690,2399,South Tuxedo Park,B,33.84225,-84.382260000000002
200240863,2020-01-24,2020-01-21,1545,2020-01-21,1551,505,,,805 PEACHTREE ST NE,Day Watch,24,LARCENY-NON VEHICLE,0670,2308,Midtown,E,33.77646,-84.38391
200240948,2020-01-24,2020-01-23,1630,2020-01-23,1700,208,,,3500 PEACHTREE RD NE @PHIPPS PLAZA,Evening Watch,8,LARCENY-NON VEHICLE,0670,2308,North Buckhead,B,33.853020000000001,-84.362780000000001
200240971,2020-01-24,2019-01-01,0001,2020-01-24,1209,508,,,121 BAKER ST NW @WORLD OF COKE,Day Watch,5,LARCENY-NON VEHICLE,0670,2308,Downtown,M,33.762599999999999,-84.392870000000002
200241212,2020-01-24,2020-01-24,1012,2020-01-24,1235,401,,,850 OAK ST SW @WEST END MALL,Day Watch,99,LARCENY-NON VEHICLE,0670,2308,West End,T,33.74053,-84.416709999999995
200241477,2020-01-24,2020-01-23,0650,2020-01-23,1236,205,,448,1888 EMERY ST NW,Day Watch,26,LARCENY-NON VEHICLE,0670,2308,Wildwood (NPU-C),C,33.807009999999998,-84.414439999999999
200242100,2020-01-24,2020-01-23,1000,2020-01-23,2136,108,,,192 JOE LOUIS DR NW,Evening Watch,20,LARCENY-NON VEHICLE,0670,2308,Dixie Hills,J,33.759189999999997,-84.460210000000004
200240049,2020-01-24,2020-01-23,1500,2020-01-24,0020,614,,,929 CHARLES ALLEN DRIVE NE,Evening Watch,13,LARCENY-FROM VEHICLE,0640,2305,,E,33.782229999999998,-84.369219999999999
200240268,2020-01-24,2020-01-24,0338,2020-01-24,0339,606,,,144 MORELAND AVE NE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Reynoldstown,N,33.757359999999998,-84.349599999999995
200240394,2020-01-24,2020-01-24,0115,2020-01-24,0200,212,,,1900 MONROE DR NE,Morning Watch,26,LARCENY-FROM VEHICLE,0640,2305,Piedmont Heights,F,33.806249999999999,-84.37518
200240604,2020-01-24,2020-01-15,0800,2020-01-24,0851,412,,,4593 LANARK DR SW,Day Watch,26,LARCENY-FROM VEHICLE,0640,2305,,Q,33.713259999999998,-84.53828
200240692,2020-01-24,2020-01-23,2200,2020-01-24,1000,107,,,1968 MARKONE ST NW,Day Watch,20,LARCENY-FROM VEHICLE,0640,2305,Grove Park,J,33.76961,-84.451310000000007
200240923,2020-01-24,2020-01-24,1140,2020-01-24,1145,206,,, 3004 PIEDMONT RD NE ,Day Watch,23,LARCENY-FROM VEHICLE,0640,2305,Garden Hills,B,33.836649999999999,-84.368380000000002
200240967,2020-01-24,2020-01-23,1900,2020-01-24,1207,211,,,711 COSMOPOLITAN DR NE,Evening Watch,,LARCENY-FROM VEHICLE,0640,2305,Lindbergh/Morosgo,B,33.820950000000003,-84.362269999999995
200241093,2020-01-24,2020-01-24,0430,2020-01-24,1319,402,,,1117 LEE ST SW,Morning Watch,23,LARCENY-FROM VEHICLE,0640,2305,Oakland City,S,33.724589999999999,-84.42107
200241103,2020-01-24,2020-01-24,1215,2020-01-24,1324,504,,,826 MARIETTA ST NW,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,Marietta Street Artery,E,33.774769999999997,-84.406700000000001
200241402,2020-01-24,2020-01-23,2100,2020-01-24,1000,603,,,372 ANGIER CT NE,Evening Watch,20,LARCENY-FROM VEHICLE,0640,2305,Old Fourth Ward,M,33.764769999999999,-84.375129999999999
200241423,2020-01-24,2020-01-24,1600,2020-01-24,1700,308,,,1914 THOMASVILLE DRIVE,Evening Watch,99,LARCENY-FROM VEHICLE,0640,2305,Thomasville Heights,Z,33.699640000000002,-84.359139999999996
200241454,2020-01-24,2020-01-24,1500,2020-01-24,1530,502,,,500 10TH ST NE,Evening Watch,13,LARCENY-FROM VEHICLE,0640,2305,Midtown,E,33.781739999999999,-84.368690000000001
200241501,2020-01-24,2020-01-24,1600,2020-01-24,1618,401,,,874 RALPH D ABERNATHY BLVD SW,Evening Watch,99,LARCENY-FROM VEHICLE,0640,2305,West End,T,33.737879999999997,-84.416430000000005
200241592,2020-01-24,2020-01-23,2330,2020-01-24,1500,211,,,711 COSMOPOLITAN DR NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Lindbergh/Morosgo,B,33.820950000000003,-84.362269999999995
200241606,2020-01-24,2020-01-24,1613,2020-01-24,1641,204,,,1709 HOWELL MILL RD NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Berkeley Park,D,33.800890000000003,-84.415279999999996
200241780,2020-01-24,2020-01-24,1710,2020-01-24,1751,204,,,1735 DEFOOR PL NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Underwood Hills,D,33.802239999999998,-84.421610000000001
200241841,2020-01-24,2020-01-24,1730,2020-01-24,1820,205,,,2125 NORTHSIDE DR NW @GRANT TENNIS CENTER,Evening Watch,31,LARCENY-FROM VEHICLE,0640,2305,,C,33.814050000000002,-84.405869999999993
200241900,2020-01-24,2020-01-24,1843,2020-01-24,1916,313,,,650 GAYLES CT SE,Evening Watch,,LARCENY-FROM VEHICLE,0640,2305,South River Gardens,Z,33.67165,-84.36703
200241910,2020-01-24,2020-01-17,1745,2020-01-17,1830,501,,,1071 HOWELL MILL RD NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Home Park,E,33.784120000000001,-84.411240000000006
200242175,2020-01-24,2020-01-24,2000,2020-01-24,2130,510,,,171 PEACHTREE ST NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.758209999999998,-84.387209999999996
200242272,2020-01-24,2020-01-24,2126,2020-01-24,2126,604,,,480 JOHN WESLEY DOBBS AVE NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Old Fourth Ward,M,33.759610000000002,-84.371269999999996
200242291,2020-01-24,2020-01-24,2125,2020-01-24,2135,209,,,3861 ROSWELL RD NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,North Buckhead,B,33.8596,-84.37979
200242396,2020-01-24,2020-01-24,2100,2020-01-24,2230,210,,,3345 LENOX RD NE,Unknown,21,LARCENY-FROM VEHICLE,0640,2305,Lenox,B,33.846240000000002,-84.358620000000002
200242404,2020-01-24,2020-01-23,1900,2020-01-23,2226,212,,,2345 CHESHIRE BRIDGE RD NE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Lindridge/Martin Manor,F,33.81906,-84.351299999999995
200242424,2020-01-24,2020-01-24,2130,2020-01-24,2230,212,,,1878 PIEDMONT RD NE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Piedmont Heights,F,33.807980000000001,-84.366349999999997
200242560,2020-01-24,2020-01-24,2339,2020-01-25,0000,102,,,229 SUNSET AVE NW,Morning Watch,20,LARCENY-FROM VEHICLE,0640,2305,Vine City,L,33.760860000000001,-84.409599999999998
200240504,2020-01-24,2020-01-24,0030,2020-01-24,0800,212,,,2430 CHESHIRE BRIDGE RD NE,Morning Watch,18,LARCENY-FROM VEHICLE,0650,2304,Lindridge/Martin Manor,F,33.821150000000003,-84.352239999999995
200240611,2020-01-24,2020-01-23,2100,2020-01-24,0800,205,,,2312 MONTVIEW DR NW,Morning Watch,18,LARCENY-FROM VEHICLE,0650,2304,Peachtree Battle Alliance,C,33.818629999999999,-84.40164
200240654,2020-01-24,2020-01-24,0100,2020-01-24,0700,210,,D-24,3200 LENOX RD NE,Morning Watch,18,LARCENY-FROM VEHICLE,0650,2304,Pine Hills,B,33.842930000000003,-84.358249999999998
200241787,2020-01-24,2020-01-24,1245,2020-01-24,1745,110,,,921 WESTMORELAND CIR NW,Evening Watch,18,LARCENY-FROM VEHICLE,0650,2304,West Highlands,G,33.790089999999999,-84.449690000000004
200240614,2020-01-24,2020-01-24,0859,2020-01-24,0930,211,,,2525 PIEDMONT RD NE @HOME DEPOT,Day Watch,8,LARCENY-NON VEHICLE,0630,2303,Lindbergh/Morosgo,B,33.823999999999998,-84.365210000000005
200240681,2020-01-24,2020-01-24,0944,2020-01-24,0944,212,,,2325 CHESHIRE BRIDGE RD NE @PUBLIX - CHESHIRE,Day Watch,12,LARCENY-NON VEHICLE,0630,2303,Lindridge/Martin Manor,F,33.818660000000001,-84.349059999999994
200240884,2020-01-24,2020-01-24,1115,2020-01-24,1122,107,,,2045 DONALD LEE HOLLOWELL PKWY NW,Day Watch,12,LARCENY-NON VEHICLE,0630,2303,Grove Park,J,33.7774,-84.45214
200240958,2020-01-24,2020-01-24,1157,2020-01-24,1159,410,,,2178 CAMPBELLTON RD SW,Day Watch,8,LARCENY-NON VEHICLE,0630,2303,Campbellton Road,R,33.70514,-84.459469999999996
200241126,2020-01-24,2020-01-24,1330,2020-01-24,1340,501,,,375 18TH ST NW @TARGET - 18TH,Evening Watch,8,LARCENY-NON VEHICLE,0630,2303,Atlantic Station,E,33.793030000000002,-84.399209999999997
200241187,2020-01-24,2020-01-24,1350,2020-01-24,1404,211,,,2525 PIEDMONT RD NE @HOME DEPOT,Evening Watch,99,LARCENY-NON VEHICLE,0630,2303,Lindbergh/Morosgo,B,33.823999999999998,-84.365210000000005
200241576,2020-01-24,2020-01-24,1635,2020-01-24,1642,210,,,3393 PEACHTREE RD NE @LENOX MALL,Evening Watch,8,LARCENY-NON VEHICLE,0630,2303,Lenox,B,33.846760000000003,-84.362120000000004
200241577,2020-01-24,2020-01-24,1600,2020-01-24,1640,211,,,2221 PEACHTREE RD NE,Evening Watch,8,LARCENY-NON VEHICLE,0630,2303,,E,33.815089999999998,-84.391490000000005
200241655,2020-01-24,2020-01-24,1655,2020-01-24,1700,602,,,1057 PONCE DE LEON AVE NE,Evening Watch,24,LARCENY-NON VEHICLE,0630,2303,Poncey-Highland,N,33.773739999999997,-84.352779999999996
200241719,2020-01-24,2020-01-24,1720,2020-01-24,1823,307,,,100 LAKEWOOD WAY SW,Evening Watch,33,LARCENY-NON VEHICLE,0630,2303,Lakewood Heights,Y,33.699210000000001,-84.392859999999999
200241873,2020-01-24,2020-01-24,1800,2020-01-24,1830,602,,,1001 PONCE DE LEON AVE NE @PUBLIX - PONCE,Evening Watch,12,LARCENY-NON VEHICLE,0630,2303,Poncey-Highland,N,33.773400000000002,-84.354669999999999
200241970,2020-01-24,2020-01-24,1900,2020-01-24,1900,210,,,3393 PEACHTREE RD NE @LENOX MALL,Evening Watch,24,LARCENY-NON VEHICLE,0630,2303,Lenox,B,33.846760000000003,-84.362120000000004
200242117,2020-01-24,2020-01-24,2000,2020-01-24,2008,405,,,3050 MARTIN L KING JR DR SW,Evening Watch,12,LARCENY-NON VEHICLE,0630,2303,Harland Terrace,I,33.75177,-84.485699999999994
200240850,2020-01-24,2020-01-23,2100,2020-01-24,1100,309,,,2642 METROPOLITAN PKWY SW,Day Watch,23,BURGLARY-NONRES,0512,2203,Perkerson,X,33.682400000000001,-84.407660000000007
200250032,2020-01-25,2020-01-24,2300,2020-01-24,2312,201,,,2453 CORONET WAY NW,Unknown,26,BURGLARY-NONRES,0512,2203,,C,33.821170000000002,-84.447929999999999
200252236,2020-01-25,2020-01-25,1730,2020-01-25,2115,209,,,5004 ALEXANDER CIR NE,Evening Watch,26,BURGLARY-RESIDENCE,0521,2204,North Buckhead,B,33.855020000000003,-84.365560000000002
200250575,2020-01-25,2020-01-25,0600,2020-01-25,0620,110,,,1677 DONALD LEE HOLLOWELL PKWY NW,Day Watch,12,LARCENY-NON VEHICLE,0630,2303,Grove Park,J,33.773269999999997,-84.442239999999998
200251253,2020-01-25,2020-01-25,1420,2020-01-25,1425,506,,,824 DONALD LEE HOLLOWELL PKWY NW,Day Watch,24,LARCENY-NON VEHICLE,0630,2303,English Avenue,L,33.772820000000003,-84.414230000000003
200251530,2020-01-25,2020-01-25,1600,2020-01-25,1632,609,,,1275 CAROLINE ST NE @TARGET - CAROLINE,Evening Watch,,LARCENY-NON VEHICLE,0630,2303,Edgewood,O,33.756740000000001,-84.346190000000007
200251640,2020-01-25,2020-01-25,1700,2020-01-25,1709,102,,,835 MARTIN L KING JR DR NW,Evening Watch,12,LARCENY-NON VEHICLE,0630,2303,Vine City,L,33.755040000000001,-84.414569999999998
200251693,2020-01-25,2020-01-25,1710,2020-01-25,1710,210,,,3393 PEACHTREE RD NE @LENOX MALL,Evening Watch,8,LARCENY-NON VEHICLE,0630,2303,Lenox,B,33.846760000000003,-84.362120000000004
200251723,2020-01-25,2020-01-25,1730,2020-01-25,1750,210,,,3393 PEACHTREE RD NE @LENOX MALL,Evening Watch,24,LARCENY-NON VEHICLE,0630,2303,Lenox,B,33.846760000000003,-84.362120000000004
200251957,2020-01-25,2020-01-25,1850,2020-01-25,1910,410,,,2178 CAMPBELLTON RD SW,Evening Watch,8,LARCENY-NON VEHICLE,0630,2303,Campbellton Road,R,33.70514,-84.459469999999996
200252250,2020-01-25,2020-01-25,2100,2020-01-25,2128,613,,,1700 MONROE DR NE @KROGER - MONROE,Evening Watch,12,LARCENY-NON VEHICLE,0630,2303,Piedmont Heights,F,33.800519999999999,-84.373069999999998
200252294,2020-01-25,2020-01-25,2115,2020-01-25,2150,409,,,2324 CASCADE RD SW,Evening Watch,8,LARCENY-NON VEHICLE,0630,2303,Adams Park,R,33.72186,-84.464619999999996
200250714,2020-01-25,2020-01-25,0100,2020-01-25,0100,312,,A-1,2786 OLD HAPEVILLE RD SW,Day Watch,26,LARCENY-FROM VEHICLE,0650,2304,Glenrose Heights,Z,33.679040000000001,-84.393270000000001
200251705,2020-01-25,2020-01-25,1200,2020-01-25,1743,410,,C1,1870 MYRTLE DR SW,Evening Watch,99,LARCENY-FROM VEHICLE,0650,2304,Campbellton Road,R,33.704300000000003,-84.45487
200252422,2020-01-25,2020-01-25,2300,2020-01-26,2307,310,,122,500 CLEVELAND AVE SE,Morning Watch,26,LARCENY-FROM VEHICLE,0650,2304,Browns Mill Park,Z,33.681489999999997,-84.369330000000005
200250077,2020-01-25,2020-01-24,2345,2020-01-25,0100,602,,,910 AUSTIN AVE NE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Inman Park,N,33.76191,-84.357799999999997
200250111,2020-01-25,2020-01-24,2200,2020-01-25,0030,601,,,758 PONCE DE LEON AVE NE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Virginia Highland,F,33.774120000000003,-84.362279999999998
200250140,2020-01-25,2020-01-25,0000,2020-01-25,0100,604,,,67 WILLIAM H BORDERS SR DRIVE,Morning Watch,13,LARCENY-FROM VEHICLE,0640,2305,Sweet Auburn,M,33.754170000000002,-84.375950000000003
200250203,2020-01-25,2020-01-25,0000,2020-01-25,0130,602,,,438 MORELAND AVE NE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Inman Park,N,33.76634,-84.349159999999998
200250335,2020-01-25,2020-01-25,0015,2020-01-25,0230,505,,,893 PEACHTREE ST NE @BULLDOG,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Midtown,E,33.77901,-84.384029999999996
200250471,2020-01-25,2020-01-25,0406,2020-01-25,0500,102,,,587 RHODES ST NW,Morning Watch,20,LARCENY-FROM VEHICLE,0640,2305,Vine City,L,33.757019999999997,-84.406720000000007
